Gene stable ID	Gene name	Pig gene stable ID	Pig gene name	Pig homology type
ENSG00000073711	PPP2R3A	ENSSSCG00000033185	PPP2R3A	ortholog_one2one
ENSG00000169896	ITGAM	ENSSSCG00000007754	ITGAM	ortholog_one2one
ENSG00000186952	TMEM232	ENSSSCG00000014196	TMEM232	ortholog_one2one
ENSG00000104763	ASAH1	ENSSSCG00000006995	ASAH1	ortholog_one2one
ENSG00000023902	PLEKHO1	ENSSSCG00000022784	PLEKHO1	ortholog_one2one
ENSG00000184508	HDDC3	ENSSSCG00000001820	HDDC3	ortholog_one2one
ENSG00000187391	MAGI2	ENSSSCG00000031780	MAGI2	ortholog_one2one
ENSG00000055163	CYFIP2	ENSSSCG00000017054	CYFIP2	ortholog_one2one
ENSG00000180871	CXCR2	ENSSSCG00000016183		ortholog_many2many
ENSG00000180871	CXCR2	ENSSSCG00000016184		ortholog_many2many
ENSG00000146457	WTAP	ENSSSCG00000004050	WTAP	ortholog_one2one
ENSG00000100883	SRP54	ENSSSCG00000001955	SRP54	ortholog_one2one
ENSG00000255192	NANOGP8	ENSSSCG00000040403	NANOG	ortholog_one2many
ENSG00000163393	SLC22A15	ENSSSCG00000006743	SLC22A15	ortholog_one2one
ENSG00000137872	SEMA6D	ENSSSCG00000004663	SEMA6D	ortholog_one2one
ENSG00000158258	CLSTN2	ENSSSCG00000011666	CLSTN2	ortholog_one2one
ENSG00000144354	CDCA7	ENSSSCG00000015961	CDCA7	ortholog_one2one
ENSG00000167646	DNAAF3	ENSSSCG00000042884		ortholog_one2many
ENSG00000147869	CER1	ENSSSCG00000039169	CER1	ortholog_one2one
ENSG00000151503	NCAPD3	ENSSSCG00000022192	NCAPD3	ortholog_one2one
ENSG00000187527	ATP13A5	ENSSSCG00000026260	ATP13A5	ortholog_one2one
ENSG00000120437	ACAT2	ENSSSCG00000004049	ACAT2	ortholog_one2one
ENSG00000120438	TCP1	ENSSSCG00000004048	TCP1	ortholog_one2one
ENSG00000131778	CHD1L	ENSSSCG00000006701	CHD1L	ortholog_one2one
ENSG00000114796	KLHL24	ENSSSCG00000011775	KLHL24	ortholog_one2one
ENSG00000065000	AP3D1	ENSSSCG00000040157	AP3D1	ortholog_one2one
ENSG00000107341	UBE2R2	ENSSSCG00000034725	UBE2R2	ortholog_one2one
ENSG00000238300	SNORD121B	ENSSSCG00000023577		ortholog_one2one
ENSG00000238886	SNORD121A	ENSSSCG00000018689		ortholog_one2one
ENSG00000198876	DCAF12	ENSSSCG00000024384	DCAF12	ortholog_one2one
ENSG00000136514	RTP4	ENSSSCG00000034802		ortholog_one2one
ENSG00000089041	P2RX7	ENSSSCG00000009817	P2RX7	ortholog_one2one
ENSG00000148053	NTRK2	ENSSSCG00000010959	NTRK2	ortholog_one2one
ENSG00000151532	VTI1A	ENSSSCG00000032968	VTI1A	ortholog_one2one
ENSG00000144730	IL17RD	ENSSSCG00000011463	IL17RD	ortholog_one2one
ENSG00000183049	CAMK1D	ENSSSCG00000011111	CAMK1D	ortholog_one2one
ENSG00000149179	C11orf49	ENSSSCG00000013246	C11orf49	ortholog_one2one
ENSG00000211965	IGHV3-49	ENSSSCG00000038204		ortholog_many2many
ENSG00000211965	IGHV3-49	ENSSSCG00000037913		ortholog_many2many
ENSG00000211965	IGHV3-49	ENSSSCG00000039741		ortholog_many2many
ENSG00000211965	IGHV3-49	ENSSSCG00000032419		ortholog_many2many
ENSG00000207392	SNORA20	ENSSSCG00000018605		ortholog_one2one
ENSG00000206910	SNORA29	ENSSSCG00000018530		ortholog_one2one
ENSG00000112110	MRPL18	ENSSSCG00000004047	MRPL18	ortholog_one2one
ENSG00000198954	KIFBP	ENSSSCG00000010248	KIFBP	ortholog_one2one
ENSG00000146453	PNLDC1	ENSSSCG00000004046	PNLDC1	ortholog_one2one
ENSG00000119638	NEK9	ENSSSCG00000002381	NEK9	ortholog_one2one
ENSG00000156885	COX6A2	ENSSSCG00000036789	COX6A2	ortholog_one2one
ENSG00000140691	ARMC5	ENSSSCG00000025245	ARMC5	ortholog_one2one
ENSG00000146223	RPL7L1	ENSSSCG00000026472	RPL7L1	ortholog_one2one
ENSG00000204147	ASAH2B	ENSSSCG00000010432		ortholog_one2many
ENSG00000140682	TGFB1I1	ENSSSCG00000035952	TGFB1I1	ortholog_one2one
ENSG00000134452	FBH1	ENSSSCG00000030030	FBH1	ortholog_one2one
ENSG00000006625	GGCT	ENSSSCG00000016679		ortholog_one2many
ENSG00000171611	PTCRA	ENSSSCG00000001650	PTCRA	ortholog_one2one
ENSG00000161204	ABCF3	ENSSSCG00000028856	ABCF3	ortholog_one2one
ENSG00000281039		ENSSSCG00000016679		ortholog_one2many
ENSG00000137161	CNPY3	ENSSSCG00000001651	CNPY3	ortholog_one2one
ENSG00000124713	GNMT	ENSSSCG00000033214	GNMT	ortholog_one2one
ENSG00000124587	PEX6	ENSSSCG00000001653	PEX6	ortholog_one2one
ENSG00000106113	CRHR2	ENSSSCG00000033514	CRHR2	ortholog_one2one
ENSG00000173338	KCNK7	ENSSSCG00000012986	KCNK7	ortholog_one2one
ENSG00000237452	MEIOSIN	ENSSSCG00000039916	MEIOSIN	ortholog_one2one
ENSG00000173976	RAX2	ENSSSCG00000032429	RAX2	ortholog_one2one
ENSG00000115896	PLCL1	ENSSSCG00000016083	PLCL1	ortholog_one2one
ENSG00000112640	PPP2R5D	ENSSSCG00000001654	PPP2R5D	ortholog_one2one
ENSG00000075413	MARK3	ENSSSCG00000021669	MARK3	ortholog_one2one
ENSG00000064201	TSPAN32	ENSSSCG00000033880	TSPAN32	ortholog_one2one
ENSG00000135966	TGFBRAP1	ENSSSCG00000024636	TGFBRAP1	ortholog_one2one
ENSG00000135047	CTSL	ENSSSCG00000010948	CTSL	ortholog_one2one
ENSG00000164144	ARFIP1	ENSSSCG00000009010	ARFIP1	ortholog_one2one
ENSG00000164904	ALDH7A1	ENSSSCG00000014247	ALDH7A1	ortholog_one2one
ENSG00000138246	DNAJC13	ENSSSCG00000011628	DNAJC13	ortholog_one2one
ENSG00000081320	STK17B	ENSSSCG00000016067	STK17B	ortholog_one2one
ENSG00000135127	BICDL1	ENSSSCG00000009896	BICDL1	ortholog_one2one
ENSG00000164946	FREM1	ENSSSCG00000039025	FREM1	ortholog_one2one
ENSG00000276045	ORAI1	ENSSSCG00000034510	ORAI1	ortholog_one2one
ENSG00000106105	GARS1	ENSSSCG00000016677	GARS1	ortholog_one2one
ENSG00000144136	SLC20A1	ENSSSCG00000032288	SLC20A1	ortholog_one2one
ENSG00000151952	TMEM132D	ENSSSCG00000038915	TMEM132D	ortholog_one2one
ENSG00000205978	NYNRIN	ENSSSCG00000032473	NYNRIN	ortholog_one2one
ENSG00000169032	MAP2K1	ENSSSCG00000004943	MAP2K1	ortholog_one2one
ENSG00000140675	SLC5A2	ENSSSCG00000024058	SLC5A2	ortholog_one2one
ENSG00000157782	CABP1	ENSSSCG00000009914		ortholog_one2one
ENSG00000139899	CBLN3	ENSSSCG00000001985	CBLN3	ortholog_one2one
ENSG00000100441	KHNYN	ENSSSCG00000001984	KHNYN	ortholog_one2one
ENSG00000149716	LTO1	ENSSSCG00000012874	LTO1	ortholog_one2one
ENSG00000123143	PKN1	ENSSSCG00000013779	PKN1	ortholog_one2one
ENSG00000148688	RPP30	ENSSSCG00000010460	RPP30	ortholog_one2one
ENSG00000218336	TENM3	ENSSSCG00000015774	TENM3	ortholog_one2one
ENSG00000128731	HERC2	ENSSSCG00000015853	HERC2	ortholog_one2one
ENSG00000148334	PTGES2	ENSSSCG00000022655	PTGES2	ortholog_one2one
ENSG00000092009	CMA1	ENSSSCG00000028443		ortholog_one2many
ENSG00000092009	CMA1	ENSSSCG00000001982		ortholog_one2many
ENSG00000071054	MAP4K4	ENSSSCG00000008164	MAP4K4	ortholog_one2one
ENSG00000140688	RUSF1	ENSSSCG00000007753	RUSF1	ortholog_one2one
ENSG00000173320	STOX2	ENSSSCG00000015780	STOX2	ortholog_one2one
ENSG00000205981	DNAJC19	ENSSSCG00000011770	DNAJC19	ortholog_one2one
ENSG00000198270	TMEM116	ENSSSCG00000009893	TMEM116	ortholog_one2one
ENSG00000241127	YAE1	ENSSSCG00000030497	YAE1	ortholog_one2one
ENSG00000100450	GZMH	ENSSSCG00000001978	GZMH	ortholog_one2one
ENSG00000129128	SPCS3	ENSSSCG00000015769	SPCS3	ortholog_one2one
ENSG00000184108	TRIML1	ENSSSCG00000032493	TRIML1	ortholog_one2one
ENSG00000006451	RALA	ENSSSCG00000048439	RALA	ortholog_one2one
ENSG00000167771	RCOR2	ENSSSCG00000013049	RCOR2	ortholog_one2one
ENSG00000151617	EDNRA	ENSSSCG00000009031	EDNRA	ortholog_one2one
ENSG00000275163		ENSSSCG00000011761		ortholog_one2many
ENSG00000252480	RNU6-719P	ENSSSCG00000036581	U6	ortholog_one2many
ENSG00000113924	HGD	ENSSSCG00000021227	HGD	ortholog_one2one
ENSG00000207656	MIR489	ENSSSCG00000018731	ssc-mir-489	ortholog_one2one
ENSG00000004948	CALCR	ENSSSCG00000015320	CALCR	ortholog_one2one
ENSG00000110583	NAA40	ENSSSCG00000022687	NAA40	ortholog_one2one
ENSG00000078114	NEBL	ENSSSCG00000011090	NEBL	ortholog_one2one
ENSG00000100448	CTSG	ENSSSCG00000037475		ortholog_one2many
ENSG00000100448	CTSG	ENSSSCG00000029370		ortholog_one2many
ENSG00000124733	MEA1	ENSSSCG00000001655	MEA1	ortholog_one2one
ENSG00000169877	AHSP	ENSSSCG00000037878	AHSP	ortholog_one2one
ENSG00000164323	CFAP97	ENSSSCG00000015791	CFAP97	ortholog_one2one
ENSG00000021645	NRXN3	ENSSSCG00000028942	NRXN3	ortholog_one2one
ENSG00000124702	KLHDC3	ENSSSCG00000022901	KLHDC3	ortholog_one2one
ENSG00000042753	AP2S1	ENSSSCG00000003106	AP2S1	ortholog_one2one
ENSG00000207200	RNU6-45P	ENSSSCG00000039958	U6	ortholog_one2one
ENSG00000176340	COX8A	ENSSSCG00000013046	COX8A	ortholog_one2one
ENSG00000103502	CDIPT	ENSSSCG00000027629	CDIPT	ortholog_one2one
ENSG00000196104	SPOCK3	ENSSSCG00000009722	SPOCK3	ortholog_one2one
ENSG00000133315	MACROD1	ENSSSCG00000013043	MACROD1	ortholog_one2one
ENSG00000170776	AKAP13	ENSSSCG00000002259		ortholog_one2one
ENSG00000163389	POGLUT1	ENSSSCG00000032313	POGLUT1	ortholog_one2one
ENSG00000150760	DOCK1	ENSSSCG00000035045	DOCK1	ortholog_one2one
ENSG00000151948	GLT1D1	ENSSSCG00000033067		ortholog_one2one
ENSG00000076928	ARHGEF1	ENSSSCG00000003040	ARHGEF1	ortholog_one2one
ENSG00000207089	RNU6-921P	ENSSSCG00000039098	U6	ortholog_one2one
ENSG00000139990	DCAF5	ENSSSCG00000039701	DCAF5	ortholog_one2one
ENSG00000207935	MIR204	ENSSSCG00000019666	ssc-mir-204	ortholog_one2one
ENSG00000186881	OR13F1	ENSSSCG00000050029		ortholog_one2many
ENSG00000186881	OR13F1	ENSSSCG00000050700		ortholog_one2many
ENSG00000168439	STIP1	ENSSSCG00000021620	STIP1	ortholog_one2one
ENSG00000148136	OR13C4	ENSSSCG00000026768	OR13C4	ortholog_one2one
ENSG00000124541	RRP36	ENSSSCG00000037862		ortholog_one2many
ENSG00000124541	RRP36	ENSSSCG00000001656	RRP36	ortholog_one2many
ENSG00000186943	OR13C8	ENSSSCG00000031355	OR13C8	ortholog_one2one
ENSG00000277556	OR13C5	ENSSSCG00000047454		ortholog_many2many
ENSG00000277556	OR13C5	ENSSSCG00000044110		ortholog_many2many
ENSG00000277556	OR13C5	ENSSSCG00000051550		ortholog_many2many
ENSG00000155890	TRIM42	ENSSSCG00000011668	TRIM42	ortholog_one2one
ENSG00000276119	OR13C2	ENSSSCG00000047454		ortholog_many2many
ENSG00000276119	OR13C2	ENSSSCG00000044110		ortholog_many2many
ENSG00000276119	OR13C2	ENSSSCG00000051550		ortholog_many2many
ENSG00000136839	OR13C9	ENSSSCG00000047454		ortholog_many2many
ENSG00000136839	OR13C9	ENSSSCG00000044110		ortholog_many2many
ENSG00000136839	OR13C9	ENSSSCG00000051550		ortholog_many2many
ENSG00000136783	NIPSNAP3A	ENSSSCG00000005424	NIPSNAP3A	ortholog_one2one
ENSG00000137171	KLC4	ENSSSCG00000001659	KLC4	ortholog_one2one
ENSG00000196083	IL1RAP	ENSSSCG00000021206	IL1RAP	ortholog_one2one
ENSG00000176915	ANKLE2	ENSSSCG00000026781	ANKLE2	ortholog_one2one
ENSG00000169220	RGS14	ENSSSCG00000014039	RGS14	ortholog_one2one
ENSG00000257335	MGAM	ENSSSCG00000034639	MGAM	ortholog_one2one
ENSG00000165029	ABCA1	ENSSSCG00000005423	ABCA1	ortholog_one2one
ENSG00000067842	ATP2B3	ENSSSCG00000012769	ATP2B3	ortholog_one2one
ENSG00000196800	SPINK14	ENSSSCG00000033173	SPINK14	ortholog_one2one
ENSG00000185056	C5orf47	ENSSSCG00000035512	C5orf47	ortholog_one2one
ENSG00000179520	SLC17A8	ENSSSCG00000038946	SLC17A8	ortholog_one2one
ENSG00000174939	ASPHD1	ENSSSCG00000040342		ortholog_one2one
ENSG00000163156	SCNM1	ENSSSCG00000006632	SCNM1	ortholog_one2one
ENSG00000188649	CC2D2B	ENSSSCG00000046471	CC2D2B	ortholog_one2one
ENSG00000183072	NKX2-5	ENSSSCG00000036285	NKX2-5	ortholog_one2one
ENSG00000092140	G2E3	ENSSSCG00000001974	G2E3	ortholog_one2one
ENSG00000170214	ADRA1B	ENSSSCG00000017041	ADRA1B	ortholog_one2one
ENSG00000170613	FAM71B	ENSSSCG00000017057	FAM71B	ortholog_one2one
ENSG00000185482	STAC3	ENSSSCG00000029471	STAC3	ortholog_one2one
ENSG00000113761	ZNF346	ENSSSCG00000014046	ZNF346	ortholog_one2one
ENSG00000174943	KCTD13	ENSSSCG00000040888	KCTD13	ortholog_one2one
ENSG00000159377	PSMB4	ENSSSCG00000034984	PSMB4	ortholog_one2one
ENSG00000197748	CFAP43	ENSSSCG00000010609	CFAP43	ortholog_one2one
ENSG00000130592	LSP1	ENSSSCG00000031487	LSP1	ortholog_one2one
ENSG00000105085	MED26	ENSSSCG00000013862		ortholog_one2many
ENSG00000127445	PIN1	ENSSSCG00000039619	PIN1	ortholog_one2one
ENSG00000171522	PTGER4	ENSSSCG00000024439	PTGER4	ortholog_one2one
ENSG00000270339	PPIAL4H	ENSSSCG00000016737		ortholog_many2many
ENSG00000270339	PPIAL4H	ENSSSCG00000031444		ortholog_many2many
ENSG00000270339	PPIAL4H	ENSSSCG00000040276		ortholog_many2many
ENSG00000156150	ALX3	ENSSSCG00000006812	ALX3	ortholog_one2one
ENSG00000106536	POU6F2	ENSSSCG00000037764	POU6F2	ortholog_one2one
ENSG00000089234	BRAP	ENSSSCG00000040595	BRAP	ortholog_one2one
ENSG00000183111	ARHGEF37	ENSSSCG00000014436	ARHGEF37	ortholog_one2one
ENSG00000073050	XRCC1	ENSSSCG00000003055	XRCC1	ortholog_one2one
ENSG00000169469	SPRR1B	ENSSSCG00000022269	SPRP	ortholog_one2many
ENSG00000171206	TRIM8	ENSSSCG00000038856	TRIM8	ortholog_one2one
ENSG00000177551	NHLH2	ENSSSCG00000006744	NHLH2	ortholog_one2one
ENSG00000058866	DGKG	ENSSSCG00000022550	DGKG	ortholog_one2one
ENSG00000113749	HRH2	ENSSSCG00000029096	HRH2	ortholog_one2one
ENSG00000197323	TRIM33	ENSSSCG00000006757	TRIM33	ortholog_one2one
ENSG00000171100	MTM1	ENSSSCG00000012742	MTM1	ortholog_one2one
ENSG00000123213	NLN	ENSSSCG00000016778	NLN	ortholog_one2one
ENSG00000092108	SCFD1	ENSSSCG00000001973	SCFD1	ortholog_one2one
ENSG00000149925	ALDOA	ENSSSCG00000032556	ALDOA	ortholog_one2one
ENSG00000130429	ARPC1B	ENSSSCG00000007625	ARPC1B	ortholog_one2one
ENSG00000139725	RHOF	ENSSSCG00000009807	RHOF	ortholog_one2one
ENSG00000063601	MTMR1	ENSSSCG00000012743	MTMR1	ortholog_one2one
ENSG00000187908	DMBT1	ENSSSCG00000050268		ortholog_one2one
ENSG00000105327	BBC3	ENSSSCG00000003112		ortholog_one2one
ENSG00000136918	WDR38	ENSSSCG00000005594	WDR38	ortholog_one2one
ENSG00000146054	TRIM7	ENSSSCG00000037835	TRIM7	ortholog_one2one
ENSG00000185728	YTHDF3	ENSSSCG00000033144	YTHDF3	ortholog_one2one
ENSG00000127528	KLF2	ENSSSCG00000038911	KLF2	ortholog_one2one
ENSG00000137822	TUBGCP4	ENSSSCG00000004708	TUBGCP4	ortholog_one2one
ENSG00000188523	CFAP77	ENSSSCG00000005727	CFAP77	ortholog_one2one
ENSG00000139714	MORN3	ENSSSCG00000009809	MORN3	ortholog_one2one
ENSG00000213024	NUP62	ENSSSCG00000040333	NUP62	ortholog_one2one
ENSG00000160349	LCN1	ENSSSCG00000035964		ortholog_one2one
ENSG00000112655	PTK7	ENSSSCG00000001660	PTK7	ortholog_one2one
ENSG00000111666	CHPT1	ENSSSCG00000000864	CHPT1	ortholog_one2one
ENSG00000213316	LTC4S	ENSSSCG00000028488	LTC4S	ortholog_one2one
ENSG00000152292	SH2D6	ENSSSCG00000008240		ortholog_one2one
ENSG00000260230	FRRS1L	ENSSSCG00000038824	FRRS1L	ortholog_one2one
ENSG00000198948	MFAP3L	ENSSSCG00000009709	MFAP3L	ortholog_one2one
ENSG00000122136	OBP2A	ENSSSCG00000043049		ortholog_one2many
ENSG00000170099	SERPINA6	ENSSSCG00000002475	SERPINA6	ortholog_one2one
ENSG00000241964	RN7SL135P	ENSSSCG00000027271	Metazoa_SRP	ortholog_one2one
ENSG00000178104	PDE4DIP	ENSSSCG00000024481	PDE4DIP	ortholog_one2one
ENSG00000197249	SERPINA1	ENSSSCG00000002476	SERPINA1	ortholog_one2one
ENSG00000137558	PI15	ENSSSCG00000006172	PI15	ortholog_one2one
ENSG00000271321	CTAGE6	ENSSSCG00000004983		ortholog_one2many
ENSG00000196459	TRAPPC2	ENSSSCG00000012124		ortholog_one2many
ENSG00000284461		ENSSSCG00000007735		ortholog_one2many
ENSG00000123643	SLC36A1	ENSSSCG00000035442	SLC36A1	ortholog_one2one
ENSG00000114331	ACAP2	ENSSSCG00000031147	ACAP2	ortholog_one2one
ENSG00000148358	GPR107	ENSSSCG00000038868	GPR107	ortholog_one2one
ENSG00000166143	PPP1R14D	ENSSSCG00000004760		ortholog_one2one
ENSG00000111348	ARHGDIB	ENSSSCG00000033337	ARHGDIB	ortholog_one2one
ENSG00000152127	MGAT5	ENSSSCG00000015701	MGAT5	ortholog_one2one
ENSG00000104381	GDAP1	ENSSSCG00000006173	GDAP1	ortholog_one2one
ENSG00000178718	RPP25	ENSSSCG00000001888	RPP25	ortholog_one2one
ENSG00000184056	VPS33B	ENSSSCG00000033954		ortholog_one2many
ENSG00000212568	RNU6-1254P	ENSSSCG00000036581	U6	ortholog_one2many
ENSG00000106560	GIMAP2	ENSSSCG00000016449	GIMAP2	ortholog_one2one
ENSG00000283787	PRR33	ENSSSCG00000036244	PRR33	ortholog_one2one
ENSG00000213203	GIMAP1	ENSSSCG00000016451		ortholog_one2many
ENSG00000213203	GIMAP1	ENSSSCG00000033909		ortholog_one2many
ENSG00000137522	RNF121	ENSSSCG00000014800	RNF121	ortholog_one2one
ENSG00000281887	GIMAP1-GIMAP5	ENSSSCG00000039407		ortholog_one2many
ENSG00000106565	TMEM176B	ENSSSCG00000016444		ortholog_one2one
ENSG00000109466	KLHL2	ENSSSCG00000008858	KLHL2	ortholog_one2one
ENSG00000277586	NEFL	ENSSSCG00000009649	NEFL	ortholog_one2one
ENSG00000124486	USP9X	ENSSSCG00000012251	USP9X	ortholog_one2one
ENSG00000186910	SERPINA11	ENSSSCG00000002479	SERPINA11	ortholog_one2one
ENSG00000135111	TBX3	ENSSSCG00000009865	TBX3	ortholog_one2one
ENSG00000147697	GSDMC	ENSSSCG00000005962		ortholog_one2one
ENSG00000136527	TRA2B	ENSSSCG00000030225	TRA2B	ortholog_one2one
ENSG00000065268	WDR18	ENSSSCG00000013423	WDR18	ortholog_one2one
ENSG00000125629	INSIG2	ENSSSCG00000036229	INSIG2	ortholog_one2one
ENSG00000074071	MRPS34	ENSSSCG00000008016	MRPS34	ortholog_one2one
ENSG00000166111	SVOP	ENSSSCG00000009941	SVOP	ortholog_one2one
ENSG00000184845	DRD1	ENSSSCG00000029037	DRD1	ortholog_one2one
ENSG00000002933	TMEM176A	ENSSSCG00000016443	TMEM176A	ortholog_one2one
ENSG00000162032	SPSB3	ENSSSCG00000039024	SPSB3	ortholog_one2one
ENSG00000137496	IL18BP	ENSSSCG00000023796	IL18BP	ortholog_one2one
ENSG00000165953	SERPINA12	ENSSSCG00000002478	SERPINA12	ortholog_one2one
ENSG00000186452	TMPRSS12	ENSSSCG00000034783	TMPRSS12	ortholog_one2one
ENSG00000096872	IFT74	ENSSSCG00000005124	IFT74	ortholog_one2one
ENSG00000188687	SLC4A5	ENSSSCG00000027320	SLC4A5	ortholog_one2one
ENSG00000151729	SLC25A4	ENSSSCG00000015790	SLC25A4	ortholog_one2one
ENSG00000184967	NOC4L	ENSSSCG00000009739	NOC4L	ortholog_one2one
ENSG00000129484	PARP2	ENSSSCG00000002143	PARP2	ortholog_one2one
ENSG00000163638	ADAMTS9	ENSSSCG00000011496	ADAMTS9	ortholog_one2one
ENSG00000038274	MAT2B	ENSSSCG00000021229	MAT2B	ortholog_one2one
ENSG00000102158	MAGT1	ENSSSCG00000012435	MAGT1	ortholog_one2one
ENSG00000164167	LSM6	ENSSSCG00000035973	LSM6	ortholog_one2one
ENSG00000198898	CAPZA2	ENSSSCG00000028113	CAPZA2	ortholog_one2one
ENSG00000129003	VPS13C	ENSSSCG00000036431	VPS13C	ortholog_one2one
ENSG00000260428	SCX	ENSSSCG00000034551	SCX	ortholog_one2one
ENSG00000250673	REELD1	ENSSSCG00000041625	REELD1	ortholog_one2one
ENSG00000185122	HSF1	ENSSSCG00000005917	HSF1	ortholog_one2one
ENSG00000109775	UFSP2	ENSSSCG00000015793	UFSP2	ortholog_one2one
ENSG00000126950	TMEM35A	ENSSSCG00000012490	TMEM35A	ortholog_one2one
ENSG00000102384	CENPI	ENSSSCG00000012491	CENPI	ortholog_one2one
ENSG00000095906	NUBP2	ENSSSCG00000008014	NUBP2	ortholog_one2one
ENSG00000111262	KCNA1	ENSSSCG00000000716	KCNA1	ortholog_one2one
ENSG00000227059	ANHX	ENSSSCG00000050121		ortholog_one2many
ENSG00000227059	ANHX	ENSSSCG00000035929		ortholog_one2many
ENSG00000213397	HAUS7	ENSSSCG00000012767	HAUS7	ortholog_one2one
ENSG00000087206	UIMC1	ENSSSCG00000022508	UIMC1	ortholog_one2one
ENSG00000178882	RFLNA	ENSSSCG00000035760	RFLNA	ortholog_one2one
ENSG00000126934	MAP2K2	ENSSSCG00000027127	MAP2K2	ortholog_one2many
ENSG00000175893	ZDHHC21	ENSSSCG00000035730	ZDHHC21	ortholog_one2one
ENSG00000038002	AGA	ENSSSCG00000015772	AGA	ortholog_one2one
ENSG00000185000	DGAT1	ENSSSCG00000005918	DGAT1	ortholog_one2one
ENSG00000137497	NUMA1	ENSSSCG00000014802	NUMA1	ortholog_one2one
ENSG00000176834	VSIG10	ENSSSCG00000009852	VSIG10	ortholog_one2one
ENSG00000136854	STXBP1	ENSSSCG00000005617	STXBP1	ortholog_one2one
ENSG00000156500	PABIR3	ENSSSCG00000030908		ortholog_one2one
ENSG00000139351	SYCP3	ENSSSCG00000000863	SYCP3	ortholog_one2one
ENSG00000171992	SYNPO	ENSSSCG00000038453	SYNPO	ortholog_one2one
ENSG00000269058	CALR3	ENSSSCG00000013858	CALR3	ortholog_one2one
ENSG00000160867	FGFR4	ENSSSCG00000014047	FGFR4	ortholog_one2one
ENSG00000288635		ENSSSCG00000016629		ortholog_one2many
ENSG00000164164	OTUD4	ENSSSCG00000009042	OTUD4	ortholog_one2one
ENSG00000099769	IGFALS	ENSSSCG00000008013	IGFALS	ortholog_one2one
ENSG00000183709	IFNL2	ENSSSCG00000035185		ortholog_many2many
ENSG00000183709	IFNL2	ENSSSCG00000040814	IL28B	ortholog_many2many
ENSG00000063854	HAGH	ENSSSCG00000008012		ortholog_one2one
ENSG00000176597	B3GNT5	ENSSSCG00000024393	B3GNT5	ortholog_one2one
ENSG00000086159	AQP6	ENSSSCG00000000212	AQP6	ortholog_one2one
ENSG00000133597	ADCK2	ENSSSCG00000016496	ADCK2	ortholog_one2one
ENSG00000174886	NDUFA11	ENSSSCG00000027307	NDUFA11	ortholog_one2many
ENSG00000261678	SCRT1	ENSSSCG00000025879	SCRT1	ortholog_one2one
ENSG00000261587	TMEM249	ENSSSCG00000005910	TMEM249	ortholog_one2one
ENSG00000130066	SAT1	ENSSSCG00000012173	SAT1	ortholog_one2one
ENSG00000112658	SRF	ENSSSCG00000001661	SRF	ortholog_one2one
ENSG00000188958	UTS2B	ENSSSCG00000033951	UTS2B	ortholog_one2one
ENSG00000184162	NR2C2AP	ENSSSCG00000023658	NR2C2AP	ortholog_one2one
ENSG00000183955	KMT5A	ENSSSCG00000009777	KMT5A	ortholog_one2one
ENSG00000112659	CUL9	ENSSSCG00000030196	CUL9	ortholog_one2one
ENSG00000090266	NDUFB2	ENSSSCG00000032390	NDUFB2	ortholog_one2one
ENSG00000182325	FBXL6	ENSSSCG00000005909	FBXL6	ortholog_one2one
ENSG00000165675	ENOX2	ENSSSCG00000012663	ENOX2	ortholog_one2one
ENSG00000142453	CARM1	ENSSSCG00000013633	CARM1	ortholog_one2one
ENSG00000182606	TRAK1	ENSSSCG00000011278	TRAK1	ortholog_one2one
ENSG00000111696	NT5DC3	ENSSSCG00000000853	NT5DC3	ortholog_one2one
ENSG00000130561	SAG	ENSSSCG00000016301	SAG	ortholog_one2one
ENSG00000157764	BRAF	ENSSSCG00000016494	BRAF	ortholog_one2one
ENSG00000173137	ADCK5	ENSSSCG00000005907	ADCK5	ortholog_one2one
ENSG00000164031	DNAJB14	ENSSSCG00000009177	DNAJB14	ortholog_one2one
ENSG00000157514	TSC22D3	ENSSSCG00000030241	TSC22D3	ortholog_one2one
ENSG00000161671	EMC10	ENSSSCG00000039372	EMC10	ortholog_one2one
ENSG00000180185	FAHD1	ENSSSCG00000039715	FAHD1	ortholog_one2one
ENSG00000185163	DDX51	ENSSSCG00000028735	DDX51	ortholog_one2one
ENSG00000071894	CPSF1	ENSSSCG00000046182		ortholog_one2one
ENSG00000162040	HS3ST6	ENSSSCG00000031216	HS3ST6	ortholog_one2one
ENSG00000132613	MTSS2	ENSSSCG00000040037	MTSS2	ortholog_one2one
ENSG00000188674	C2orf80	ENSSSCG00000032040	C2orf80	ortholog_one2one
ENSG00000171054	OR13H1	ENSSSCG00000012671	OR13H1	ortholog_one2one
ENSG00000112667	DNPH1	ENSSSCG00000026568	DNPH1	ortholog_one2one
ENSG00000171478	SPACA5B	ENSSSCG00000012285	SPACA5	ortholog_one2many
ENSG00000105227	PRX	ENSSSCG00000038439	PRX	ortholog_one2one
ENSG00000145431	PDGFC	ENSSSCG00000024960	PDGFC	ortholog_one2one
ENSG00000130052	STARD8	ENSSSCG00000012828	STARD8	ortholog_one2one
ENSG00000146216	TTBK1	ENSSSCG00000001664	TTBK1	ortholog_one2one
ENSG00000103043	VAC14	ENSSSCG00000002729	VAC14	ortholog_one2one
ENSG00000182264	IZUMO1	ENSSSCG00000003142	IZUMO1	ortholog_one2one
ENSG00000115073	ACTR1B	ENSSSCG00000008194	ACTR1B	ortholog_one2one
