Gene stable ID	Gene name	Macaque gene stable ID	Macaque gene name	Macaque homology type
ENSG00000201297	Y_RNA	ENSMMUG00000026314	Y_RNA	ortholog_one2one
ENSG00000145375	SPATA5	ENSMMUG00000007422	SPATA5	ortholog_one2one
ENSG00000166947	EPB42	ENSMMUG00000022255	EPB42	ortholog_one2one
ENSG00000127666	TICAM1	ENSMMUG00000014163	TICAM1	ortholog_one2one
ENSG00000168661	ZNF30	ENSMMUG00000059543	ZNF30	ortholog_one2one
ENSG00000283267	FAM237B	ENSMMUG00000056912	FAM237B	ortholog_one2one
ENSG00000105793	GTPBP10	ENSMMUG00000023656	GTPBP10	ortholog_one2one
ENSG00000178149	DALRD3	ENSMMUG00000005652	DALRD3	ortholog_one2one
ENSG00000164056	SPRY1	ENSMMUG00000001848	SPRY1	ortholog_one2one
ENSG00000143315	PIGM	ENSMMUG00000047089	PIGM	ortholog_one2one
ENSG00000112357	PEX7	ENSMMUG00000016382	PEX7	ortholog_one2one
ENSG00000164296	TIGD6	ENSMMUG00000011553	TIGD6	ortholog_one2one
ENSG00000166398	GARRE1	ENSMMUG00000005879	GARRE1	ortholog_one2one
ENSG00000116199	FAM20B	ENSMMUG00000006260	FAM20B	ortholog_one2one
ENSG00000113716	HMGXB3	ENSMMUG00000011554	HMGXB3	ortholog_one2one
ENSG00000141013	GAS8	ENSMMUG00000000401	GAS8	ortholog_one2one
ENSG00000240545	RN7SL492P	ENSMMUG00000041421	Metazoa_SRP	ortholog_one2one
ENSG00000143185	XCL2	ENSMMUG00000060218	XCL1	ortholog_many2many
ENSG00000143185	XCL2	ENSMMUG00000013779		ortholog_many2many
ENSG00000265894	RN7SL357P	ENSMMUG00000045885	Metazoa_SRP	ortholog_one2one
ENSG00000128040	SPINK2	ENSMMUG00000053539		ortholog_one2one
ENSG00000166263	STXBP4	ENSMMUG00000010546	STXBP4	ortholog_one2one
ENSG00000201616	RNU1-91P	ENSMMUG00000026782	U1	ortholog_one2one
ENSG00000007933	FMO3	ENSMMUG00000007952	FMO3	ortholog_one2one
ENSG00000021762	OSBPL5	ENSMMUG00000000513	OSBPL5	ortholog_one2one
ENSG00000159403	C1R	ENSMMUG00000006470	C1R	ortholog_one2one
ENSG00000182578	CSF1R	ENSMMUG00000011556	CSF1R	ortholog_one2one
ENSG00000174917	MICOS13	ENSMMUG00000028920	MICOS13	ortholog_one2one
ENSG00000201807		ENSMMUG00000033071		ortholog_one2one
ENSG00000182747	SLC35D3	ENSMMUG00000055984	SLC35D3	ortholog_one2one
ENSG00000207247	Y_RNA	ENSMMUG00000024958	Y_RNA	ortholog_one2one
ENSG00000278226	Metazoa_SRP	ENSMMUG00000054188	Metazoa_SRP	ortholog_one2one
ENSG00000118997	DNAH7	ENSMMUG00000005622	DNAH7	ortholog_one2one
ENSG00000084092	NOA1	ENSMMUG00000022530	NOA1	ortholog_one2one
ENSG00000242574	HLA-DMB	ENSMMUG00000022626	MAMU-DMB	ortholog_one2many
ENSG00000186417	GLDN	ENSMMUG00000005976	GLDN	ortholog_one2one
ENSG00000280778		ENSMMUG00000016738	POLR3GL	ortholog_one2one
ENSG00000178974	FBXO34	ENSMMUG00000023258	FBXO34	ortholog_one2one
ENSG00000116260	QSOX1	ENSMMUG00000059364	QSOX1	ortholog_one2one
ENSG00000047315	POLR2B	ENSMMUG00000014008	POLR2B	ortholog_one2one
ENSG00000105639	JAK3	ENSMMUG00000010996	JAK3	ortholog_one2many
ENSG00000105639	JAK3	ENSMMUG00000050201		ortholog_one2many
ENSG00000278818	Metazoa_SRP	ENSMMUG00000037827	Metazoa_SRP	ortholog_one2one
ENSG00000126775	ATG14	ENSMMUG00000065022	ATG14	ortholog_one2one
ENSG00000157224	CLDN12	ENSMMUG00000023657	CLDN12	ortholog_one2one
ENSG00000248993		ENSMMUG00000022626	MAMU-DMB	ortholog_one2many
ENSG00000182521	TBPL2	ENSMMUG00000023041	TBPL2	ortholog_one2one
ENSG00000169689	CENPX	ENSMMUG00000050845		ortholog_one2one
ENSG00000199032	MIR425	ENSMMUG00000026938	mml-mir-425	ortholog_one2one
ENSG00000178057	NDUFAF3	ENSMMUG00000058322	NDUFAF3	ortholog_one2one
ENSG00000200742	Y_RNA	ENSMMUG00000024564	Y_RNA	ortholog_one2one
ENSG00000072121	ZFYVE26	ENSMMUG00000015871	ZFYVE26	ortholog_one2one
ENSG00000204256	BRD2	ENSMMUG00000023138	BRD2	ortholog_one2one
ENSG00000104093	DMXL2	ENSMMUG00000000754	DMXL2	ortholog_one2one
ENSG00000058091	CDK14	ENSMMUG00000007470	CDK14	ortholog_one2one
ENSG00000222359	RNU6-355P	ENSMMUG00000063970	U6	ortholog_one2many
ENSG00000117475	BLZF1	ENSMMUG00000021080	BLZF1	ortholog_one2one
ENSG00000003249	DBNDD1	ENSMMUG00000000398	DBNDD1	ortholog_one2one
ENSG00000113721	PDGFRB	ENSMMUG00000011557	PDGFRB	ortholog_one2one
ENSG00000207605	MIR191	ENSMMUG00000028550		ortholog_one2one
ENSG00000163661	PTX3	ENSMMUG00000062582	PTX3	ortholog_one2one
ENSG00000185745	IFIT1	ENSMMUG00000017533	IFIT1	ortholog_one2one
ENSG00000131845	ZNF304	ENSMMUG00000019284	ZNF304	ortholog_one2one
ENSG00000188817	SNTN	ENSMMUG00000062888	SNTN	ortholog_one2one
ENSG00000152779	SLC16A12	ENSMMUG00000017535	SLC16A12	ortholog_one2one
ENSG00000238966		ENSMMUG00000035708		ortholog_one2one
ENSG00000213096	ZNF254	ENSMMUG00000052284	ZNF254	ortholog_one2one
ENSG00000200294		ENSMMUG00000028279		ortholog_one2one
ENSG00000070718	AP3M2	ENSMMUG00000014431	AP3M2	ortholog_one2one
ENSG00000166295	ANAPC16	ENSMMUG00000015600	ANAPC16	ortholog_one2one
ENSG00000273829	Metazoa_SRP	ENSMMUG00000054515	Metazoa_SRP	ortholog_one2many
ENSG00000273829	Metazoa_SRP	ENSMMUG00000054009	Metazoa_SRP	ortholog_one2many
ENSG00000273829	Metazoa_SRP	ENSMMUG00000029840	Metazoa_SRP	ortholog_one2many
ENSG00000163632	C3orf49	ENSMMUG00000012780	C2H3orf49	ortholog_one2one
ENSG00000155393	HEATR3	ENSMMUG00000020065	HEATR3	ortholog_one2one
ENSG00000143340	FAM163A	ENSMMUG00000055256	FAM163A	ortholog_one2one
ENSG00000283428	CCDC195	ENSMMUG00000058085	CCDC195	ortholog_one2one
ENSG00000163634	THOC7	ENSMMUG00000012783	THOC7	ortholog_one2one
ENSG00000061676	NCKAP1	ENSMMUG00000014397	NCKAP1	ortholog_one2one
ENSG00000139197	PEX5	ENSMMUG00000004242	PEX5	ortholog_one2one
ENSG00000143190	POU2F1	ENSMMUG00000008155	POU2F1	ortholog_one2one
ENSG00000200170	Y_RNA	ENSMMUG00000026638	Y_RNA	ortholog_one2one
ENSG00000168209	DDIT4	ENSMMUG00000055226	DDIT4	ortholog_one2one
ENSG00000167562	ZNF701	ENSMMUG00000004430	ZNF701	ortholog_one2one
ENSG00000202513	RNU6-805P	ENSMMUG00000026168	U6	ortholog_one2one
ENSG00000173894	CBX2	ENSMMUG00000046417	CBX2	ortholog_one2one
ENSG00000107863	ARHGAP21	ENSMMUG00000016123	ARHGAP21	ortholog_one2one
ENSG00000182156	ENPP7	ENSMMUG00000016414	ENPP7	ortholog_one2one
ENSG00000202124	RNY4P3	ENSMMUG00000023986	Y_RNA	ortholog_one2one
ENSG00000163453	IGFBP7	ENSMMUG00000014011	IGFBP7	ortholog_one2one
ENSG00000252526	SNORA70	ENSMMUG00000037097	SNORA70	ortholog_one2one
ENSG00000207649	MIR138-2	ENSMMUG00000026955		ortholog_one2one
ENSG00000196724	ZNF418	ENSMMUG00000043611	ZNF418	ortholog_one2one
ENSG00000070915	SLC12A3	ENSMMUG00000004812	SLC12A3	ortholog_one2one
ENSG00000151577	DRD3	ENSMMUG00000022936	DRD3	ortholog_one2one
ENSG00000181045	SLC26A11	ENSMMUG00000002850	SLC26A11	ortholog_one2one
ENSG00000113722	CDX1	ENSMMUG00000050352	CDX1	ortholog_one2one
ENSG00000084093	REST	ENSMMUG00000018821	REST	ortholog_one2one
ENSG00000171051	FPR1	ENSMMUG00000013049	FPR1	ortholog_one2one
ENSG00000197951	ZNF71	ENSMMUG00000021675	ZNF71	ortholog_one2one
ENSG00000164307	ERAP1	ENSMMUG00000002063	ERAP1	ortholog_one2one
ENSG00000104368	PLAT	ENSMMUG00000014432	PLAT	ortholog_one2one
ENSG00000171827	ZNF570	ENSMMUG00000011083	ZNF570	ortholog_one2one
ENSG00000181847	TIGIT	ENSMMUG00000054667	TIGIT	ortholog_one2one
ENSG00000272333	KMT2B	ENSMMUG00000002381	KMT2B	ortholog_one2one
ENSG00000110619	CARS1	ENSMMUG00000000511	CARS1	ortholog_one2one
ENSG00000221866	PLXNA4	ENSMMUG00000005127	PLXNA4	ortholog_one2one
ENSG00000168412	MTNR1A	ENSMMUG00000018050	MTNR1A	ortholog_one2one
ENSG00000181722	ZBTB20	ENSMMUG00000020641	ZBTB20	ortholog_one2one
ENSG00000164111	ANXA5	ENSMMUG00000009194	ANXA5	ortholog_one2one
ENSG00000175497	DPP10	ENSMMUG00000021403	DPP10	ortholog_one2one
ENSG00000182185	RAD51B	ENSMMUG00000015873	RAD51B	ortholog_one2one
ENSG00000199540	Y_RNA	ENSMMUG00000057444	Y_RNA	ortholog_one2one
ENSG00000185028	LRRC14B	ENSMMUG00000052713	LRRC14B	ortholog_one2one
ENSG00000164366	CCDC127	ENSMMUG00000063025	CCDC127	ortholog_one2one
ENSG00000201009		ENSMMUG00000025903		ortholog_one2one
ENSG00000073578	SDHA	ENSMMUG00000059497		ortholog_many2many
ENSG00000073578	SDHA	ENSMMUG00000014452	SDHA	ortholog_many2many
ENSG00000105974	CAV1	ENSMMUG00000014122	CAV1	ortholog_one2one
ENSG00000240045	STRIT1	ENSMMUG00000060633	STRIT1	ortholog_one2one
ENSG00000076242	MLH1	ENSMMUG00000022533	MLH1	ortholog_one2one
ENSG00000211717	TRBV10-1	ENSMMUG00000047473	TRBV10-1	ortholog_one2one
ENSG00000211720	TRBV11-1	ENSMMUG00000062169		ortholog_one2many
ENSG00000211720	TRBV11-1	ENSMMUG00000062897		ortholog_one2many
ENSG00000165280	VCP	ENSMMUG00000020190	VCP	ortholog_one2one
ENSG00000051108	HERPUD1	ENSMMUG00000019189	HERPUD1	ortholog_one2one
ENSG00000126246	IGFLR1	ENSMMUG00000002384	IGFLR1	ortholog_one2one
ENSG00000211721	TRBV6-5	ENSMMUG00000048246		ortholog_many2many
ENSG00000211721	TRBV6-5	ENSMMUG00000058291		ortholog_many2many
ENSG00000211721	TRBV6-5	ENSMMUG00000054396		ortholog_many2many
ENSG00000230099	TRBV5-4	ENSMMUG00000064018		ortholog_one2one
ENSG00000141543	EIF4A3	ENSMMUG00000009590	EIF4A3	ortholog_one2one
ENSG00000211724	TRBV6-6	ENSMMUG00000048246		ortholog_many2many
ENSG00000211724	TRBV6-6	ENSMMUG00000058291		ortholog_many2many
ENSG00000211724	TRBV6-6	ENSMMUG00000054396		ortholog_many2many
ENSG00000211725	TRBV5-5	ENSMMUG00000049767		ortholog_one2many
ENSG00000253188	TRBV6-7	ENSMMUG00000048246		ortholog_many2many
ENSG00000253188	TRBV6-7	ENSMMUG00000058291		ortholog_many2many
ENSG00000253188	TRBV6-7	ENSMMUG00000054396		ortholog_many2many
ENSG00000180992	MRPL14	ENSMMUG00000055882	MRPL14	ortholog_one2one
ENSG00000211727	TRBV7-6	ENSMMUG00000051385		ortholog_one2many
ENSG00000211728	TRBV5-6	ENSMMUG00000061255	TRBV5-6	ortholog_one2one
ENSG00000253534	TRBV6-8	ENSMMUG00000048246		ortholog_many2many
ENSG00000253534	TRBV6-8	ENSMMUG00000058291		ortholog_many2many
ENSG00000253534	TRBV6-8	ENSMMUG00000054396		ortholog_many2many
ENSG00000253291	TRBV7-7	ENSMMUG00000051385		ortholog_one2many
ENSG00000137216	TMEM63B	ENSMMUG00000016230	TMEM63B	ortholog_one2one
ENSG00000211731	TRBV5-7	ENSMMUG00000049767		ortholog_one2many
ENSG00000278030	TRBV7-9	ENSMMUG00000057494	TRBV7-9	ortholog_one2one
ENSG00000165996	HACD1	ENSMMUG00000020736	HACD1	ortholog_one2one
ENSG00000275791	TRBV10-3	ENSMMUG00000055370	TRBV10-3	ortholog_one2one
ENSG00000274752	TRBV12-3	ENSMMUG00000062211		ortholog_one2many
ENSG00000276953	TRBV12-4	ENSMMUG00000062211		ortholog_one2many
ENSG00000161265	U2AF1L4	ENSMMUG00000048190	U2AF1L4	ortholog_one2one
ENSG00000275158	TRBV12-5	ENSMMUG00000055612	TRBV12-5	ortholog_one2one
ENSG00000244677	RN7SL706P	ENSMMUG00000048456	Metazoa_SRP	ortholog_one2one
ENSG00000243546	RN7SL108P	ENSMMUG00000039090	Metazoa_SRP	ortholog_one2one
ENSG00000105976	MET	ENSMMUG00000006779	MET	ortholog_one2one
ENSG00000087157	PGS1	ENSMMUG00000008237	PGS1	ortholog_one2one
ENSG00000100906	NFKBIA	ENSMMUG00000020374	NFKBIA	ortholog_one2one
ENSG00000136738	STAM	ENSMMUG00000001700	STAM	ortholog_one2one
ENSG00000104112	SCG3	ENSMMUG00000017435	SCG3	ortholog_one2one
ENSG00000159348	CYB5R1	ENSMMUG00000054475	CYB5R1	ortholog_one2one
ENSG00000115020	PIKFYVE	ENSMMUG00000017524	PIKFYVE	ortholog_one2one
ENSG00000286001		ENSMMUG00000059497		ortholog_many2many
ENSG00000286001		ENSMMUG00000014452	SDHA	ortholog_many2many
ENSG00000168348	INSM2	ENSMMUG00000016483	INSM2	ortholog_one2one
ENSG00000205155	PSENEN	ENSMMUG00000054066	PSENEN	ortholog_one2many
ENSG00000075945	KIFAP3	ENSMMUG00000010081	KIFAP3	ortholog_one2one
ENSG00000100916	BRMS1L	ENSMMUG00000010665	BRMS1L	ortholog_one2one
ENSG00000148483	TMEM236	ENSMMUG00000062701	TMEM236	ortholog_one2one
ENSG00000188223		ENSMMUG00000054066	PSENEN	ortholog_one2many
ENSG00000140280	LYSMD2	ENSMMUG00000017437	LYSMD2	ortholog_one2one
ENSG00000267796	LIN37	ENSMMUG00000002386	LIN37	ortholog_one2one
ENSG00000107937	GTPBP4	ENSMMUG00000010813	GTPBP4	ortholog_one2one
ENSG00000173838	MARCHF10	ENSMMUG00000002168	MARCHF10	ortholog_one2one
ENSG00000123737	EXOSC9	ENSMMUG00000009816	EXOSC9	ortholog_one2one
ENSG00000004776	HSPB6	ENSMMUG00000002389	HSPB6	ortholog_one2one
ENSG00000198838	RYR3	ENSMMUG00000005270	RYR3	ortholog_one2one
ENSG00000167595	PROSER3	ENSMMUG00000002392	PROSER3	ortholog_one2one
ENSG00000092020	PPP2R3C	ENSMMUG00000003530	PPP2R3C	ortholog_one2one
ENSG00000087237	CETP	ENSMMUG00000017563	CETP	ortholog_one2one
ENSG00000204052	LRRC73	ENSMMUG00000051917	LRRC73	ortholog_one2one
ENSG00000171453	POLR1C	ENSMMUG00000015192	POLR1C	ortholog_one2one
ENSG00000110090	CPT1A	ENSMMUG00000001780	CPT1A	ortholog_one2one
ENSG00000180104	EXOC3	ENSMMUG00000003787	EXOC3	ortholog_one2one
ENSG00000047056	WDR37	ENSMMUG00000017119	WDR37	ortholog_one2one
ENSG00000070501	POLB	ENSMMUG00000065244	POLB	ortholog_one2one
ENSG00000050344	NFE2L3	ENSMMUG00000003615	NFE2L3	ortholog_one2one
ENSG00000162779	AXDND1	ENSMMUG00000003769	AXDND1	ortholog_one2one
ENSG00000173821	RNF213	ENSMMUG00000005455	RNF213	ortholog_one2one
ENSG00000004777	ARHGAP33	ENSMMUG00000002394	ARHGAP33	ortholog_one2one
ENSG00000139438	FAM222A	ENSMMUG00000060613	FAM222A	ortholog_one2one
ENSG00000066230	SLC9A3	ENSMMUG00000003789	SLC9A3	ortholog_one2one
ENSG00000241413	RN7SL441P	ENSMMUG00000046260	Metazoa_SRP	ortholog_one2one
ENSG00000202034	RNU6-399P	ENSMMUG00000051242	U6	ortholog_one2one
ENSG00000199179	MIRLET7I	ENSMMUG00000026990	mml-let-7i	ortholog_one2one
ENSG00000111199	TRPV4	ENSMMUG00000003942	TRPV4	ortholog_one2one
ENSG00000174453	VWC2L	ENSMMUG00000054519	VWC2L	ortholog_one2one
ENSG00000197345	MRPL21	ENSMMUG00000010124	MRPL21	ortholog_one2one
ENSG00000140853	NLRC5	ENSMMUG00000000769	NLRC5	ortholog_one2one
ENSG00000136197	C7orf25	ENSMMUG00000022449	C3H7orf25	ortholog_one2one
ENSG00000166170	BAG5	ENSMMUG00000017005	BAG5	ortholog_one2one
ENSG00000264230	ANXA8L1	ENSMMUG00000013446		ortholog_one2many
ENSG00000115648	MLPH	ENSMMUG00000012089	MLPH	ortholog_one2one
ENSG00000022976	ZNF839	ENSMMUG00000010493	ZNF839	ortholog_one2one
ENSG00000145386	CCNA2	ENSMMUG00000009817	CCNA2	ortholog_one2one
ENSG00000106588	PSMA2	ENSMMUG00000022451	PSMA2	ortholog_one2one
ENSG00000172938	MRGPRD	ENSMMUG00000010129	MRGPRD	ortholog_one2one
ENSG00000172935	MRGPRF	ENSMMUG00000047446	MRGPRF	ortholog_one2one
ENSG00000138686	BBS7	ENSMMUG00000009819	BBS7	ortholog_one2one
ENSG00000122432	SPATA1	ENSMMUG00000022183	SPATA1	ortholog_one2one
ENSG00000250799	PRODH2	ENSMMUG00000028791	PRODH2	ortholog_one2one
ENSG00000162341	TPCN2	ENSMMUG00000010784	TPCN2	ortholog_one2many
ENSG00000137207	YIPF3	ENSMMUG00000023322	YIPF3	ortholog_one2one
ENSG00000112877	CEP72	ENSMMUG00000003791	CEP72	ortholog_one2one
ENSG00000171368	TPPP	ENSMMUG00000061096	TPPP	ortholog_one2one
ENSG00000100949	RABGGTA	ENSMMUG00000012447	RABGGTA	ortholog_one2one
ENSG00000008441	NFIX	ENSMMUG00000019292	NFIX	ortholog_one2one
ENSG00000104371	DKK4	ENSMMUG00000020794	DKK4	ortholog_one2one
ENSG00000141179	PCTP	ENSMMUG00000006066	PCTP	ortholog_one2one
ENSG00000106591	MRPL32	ENSMMUG00000060273	MRPL32	ortholog_one2one
ENSG00000204174	NPY4R	ENSMMUG00000013445		ortholog_one2many
ENSG00000153404	PLEKHG4B	ENSMMUG00000064521	PLEKHG4B	ortholog_one2one
ENSG00000078668	VDAC3	ENSMMUG00000020185	VDAC3	ortholog_one2one
ENSG00000168263	KCNV2	ENSMMUG00000060949	KCNV2	ortholog_one2one
ENSG00000165730	STOX1	ENSMMUG00000000826	STOX1	ortholog_one2one
ENSG00000092607	TBX15	ENSMMUG00000009257	TBX15	ortholog_one2one
ENSG00000201933	Y_RNA	ENSMMUG00000024428	Y_RNA	ortholog_one2one
ENSG00000147852	VLDLR	ENSMMUG00000015093	VLDLR	ortholog_one2one
ENSG00000280987	MATR3	ENSMMUG00000016741	MATR3	ortholog_one2many
ENSG00000138741	TRPC3	ENSMMUG00000009820	TRPC3	ortholog_one2one
ENSG00000200218	RNU6-697P	ENSMMUG00000058793	U6	ortholog_one2one
ENSG00000107625	DDX50	ENSMMUG00000001006	DDX50	ortholog_one2one
ENSG00000117091	CD48	ENSMMUG00000015812	CD48	ortholog_one2one
ENSG00000163209	SPRR3	ENSMMUG00000064729	SPRR3	ortholog_one2one
ENSG00000108679	LGALS3BP	ENSMMUG00000019662	LGALS3BP	ortholog_one2one
ENSG00000122218	COPA	ENSMMUG00000021854	COPA	ortholog_one2one
ENSG00000124571	XPO5	ENSMMUG00000015193	XPO5	ortholog_one2one
ENSG00000105821	DNAJC2	ENSMMUG00000003430	DNAJC2	ortholog_one2one
ENSG00000287725		ENSMMUG00000010784	TPCN2	ortholog_one2many
ENSG00000110344	UBE4A	ENSMMUG00000045160	UBE4A	ortholog_one2one
ENSG00000148341	SH3GLB2	ENSMMUG00000011759	SH3GLB2	ortholog_one2one
ENSG00000183665	TRMT12	ENSMMUG00000015490	TRMT12	ortholog_one2one
ENSG00000170881	RNF139	ENSMMUG00000015491	RNF139	ortholog_one2one
ENSG00000147687	TATDN1	ENSMMUG00000064789	TATDN1	ortholog_one2one
ENSG00000118564	FBXL5	ENSMMUG00000009388	FBXL5	ortholog_one2one
ENSG00000198246	SLC29A3	ENSMMUG00000006433	SLC29A3	ortholog_one2one
ENSG00000214688	C10orf105	ENSMMUG00000063575	C10orf105	ortholog_one2one
ENSG00000100796	PPP4R3A	ENSMMUG00000014945	PPP4R3A	ortholog_one2one
ENSG00000107738	VSIR	ENSMMUG00000012967	VSIR	ortholog_one2one
ENSG00000104903	LYL1	ENSMMUG00000001166	LYL1	ortholog_one2one
ENSG00000170734	POLH	ENSMMUG00000008903	POLH	ortholog_one2one
ENSG00000108669	CYTH1	ENSMMUG00000013313	CYTH1	ortholog_one2one
ENSG00000285827		ENSMMUG00000005482	KMT2A	ortholog_one2many
ENSG00000107736	CDH23	ENSMMUG00000014733	CDH23	ortholog_one2one
ENSG00000169136	ATF5	ENSMMUG00000054473	ATF5	ortholog_one2one
ENSG00000132740	IGHMBP2	ENSMMUG00000010128	IGHMBP2	ortholog_one2one
ENSG00000115109	EPB41L5	ENSMMUG00000001244	EPB41L5	ortholog_one2one
ENSG00000170615	SLC26A5	ENSMMUG00000003433	SLC26A5	ortholog_one2one
ENSG00000090661	CERS4	ENSMMUG00000011178	CERS4	ortholog_one2one
ENSG00000172432	GTPBP2	ENSMMUG00000008890	GTPBP2	ortholog_one2one
ENSG00000140848	CPNE2	ENSMMUG00000020350	CPNE2	ortholog_one2one
ENSG00000167130	DOLPP1	ENSMMUG00000032030	DOLPP1	ortholog_one2one
ENSG00000124688	MAD2L1BP	ENSMMUG00000059717	MAD2L1BP	ortholog_one2one
ENSG00000172426	RSPH9	ENSMMUG00000053865	RSPH9	ortholog_one2one
ENSG00000140009	ESR2	ENSMMUG00000022839	ESR2	ortholog_one2one
ENSG00000112715	VEGFA	ENSMMUG00000004577	VEGFA	ortholog_one2one
ENSG00000200959	SNORA74A	ENSMMUG00000024450	SNORA74	ortholog_one2one
ENSG00000015479	MATR3	ENSMMUG00000016741	MATR3	ortholog_one2many
ENSG00000167775	CD320	ENSMMUG00000016695	CD320	ortholog_one2one
ENSG00000119383	PTPA	ENSMMUG00000002515	PTPA	ortholog_one2one
ENSG00000172775	PSME3IP1	ENSMMUG00000013492		ortholog_one2many
ENSG00000172775	PSME3IP1	ENSMMUG00000020351		ortholog_one2many
ENSG00000087191	PSMC5	ENSMMUG00000016769	PSMC5	ortholog_one2one
ENSG00000139433	GLTP	ENSMMUG00000058267	GLTP	ortholog_one2one
ENSG00000109743	BST1	ENSMMUG00000015294	BST1	ortholog_one2one
ENSG00000147684	NDUFB9	ENSMMUG00000015493	NDUFB9	ortholog_one2one
ENSG00000036828	CASR	ENSMMUG00000007886	CASR	ortholog_one2one
ENSG00000233927	RPS28	ENSMMUG00000028895	RPS28	ortholog_one2one
ENSG00000139151	PLCZ1	ENSMMUG00000022175	PLCZ1	ortholog_one2one
ENSG00000186994	KANK3	ENSMMUG00000016699	KANK3	ortholog_one2one
ENSG00000214534	ZNF705E	ENSMMUG00000039325		ortholog_many2many
ENSG00000214534	ZNF705E	ENSMMUG00000049842		ortholog_many2many
ENSG00000214534	ZNF705E	ENSMMUG00000040877		ortholog_many2many
ENSG00000170873	MTSS1	ENSMMUG00000015494	MTSS1	ortholog_one2one
ENSG00000134086	VHL	ENSMMUG00000056789	VHL	ortholog_one2one
ENSG00000163449	TMEM169	ENSMMUG00000053869	TMEM169	ortholog_one2one
ENSG00000184276	DEFB108B	ENSMMUG00000052334	DEFB108B	ortholog_one2one
ENSG00000225805	DEFB131B	ENSMMUG00000017580		ortholog_one2many
ENSG00000197746	PSAP	ENSMMUG00000012969	PSAP	ortholog_one2one
ENSG00000149090	PAMR1	ENSMMUG00000004330	PAMR1	ortholog_one2one
ENSG00000168329	CX3CR1	ENSMMUG00000065286	CX3CR1	ortholog_one2one
ENSG00000092345	DAZL	ENSMMUG00000011361	DAZL	ortholog_one2one
ENSG00000167772	ANGPTL4	ENSMMUG00000000698	ANGPTL4	ortholog_one2one
ENSG00000284695		ENSMMUG00000004667	SULT1E1	ortholog_one2many
ENSG00000109193	SULT1E1	ENSMMUG00000004667	SULT1E1	ortholog_one2many
ENSG00000238446	RNU7-38P	ENSMMUG00000036275	U7	ortholog_one2one
ENSG00000143171	RXRG	ENSMMUG00000002892	RXRG	ortholog_one2one
ENSG00000108175	ZMIZ1	ENSMMUG00000008790	ZMIZ1	ortholog_one2one
ENSG00000187231	SESTD1	ENSMMUG00000019690	SESTD1	ortholog_one2one
ENSG00000151090	THRB	ENSMMUG00000000067	THRB	ortholog_one2one
ENSG00000126545	CSN1S1	ENSMMUG00000047324	CSN1S1	ortholog_one2one
ENSG00000185236	RAB11B	ENSMMUG00000010225	RAB11B	ortholog_one2one
ENSG00000177938	CAPZA3	ENSMMUG00000022176	CAPZA3	ortholog_one2one
ENSG00000102934	PLLP	ENSMMUG00000008924	PLLP	ortholog_one2one
ENSG00000139144	PIK3C2G	ENSMMUG00000022174	PIK3C2G	ortholog_one2one
ENSG00000108179	PPIF	ENSMMUG00000003189	PPIF	ortholog_one2one
ENSG00000092036	HAUS4	ENSMMUG00000002668		ortholog_one2many
ENSG00000103051	COG4	ENSMMUG00000003171	COG4	ortholog_one2one
ENSG00000099783	HNRNPM	ENSMMUG00000018806	HNRNPM	ortholog_one2one
ENSG00000165424	ZCCHC24	ENSMMUG00000051972	ZCCHC24	ortholog_one2one
ENSG00000047410	TPR	ENSMMUG00000009081	TPR	ortholog_one2one
ENSG00000185303	SFTPA2	ENSMMUG00000057196		ortholog_many2many
ENSG00000185303	SFTPA2	ENSMMUG00000047229	SFTPA1	ortholog_many2many
ENSG00000185303	SFTPA2	ENSMMUG00000040590		ortholog_many2many
ENSG00000160447	PKN3	ENSMMUG00000010143	PKN3	ortholog_one2one
ENSG00000141298	SSH2	ENSMMUG00000014413	SSH2	ortholog_one2one
ENSG00000188487	INSC	ENSMMUG00000020246	INSC	ortholog_one2one
ENSG00000168803	ADAL	ENSMMUG00000017067	ADAL	ortholog_one2one
ENSG00000122852	SFTPA1	ENSMMUG00000057196		ortholog_many2many
ENSG00000122852	SFTPA1	ENSMMUG00000047229	SFTPA1	ortholog_many2many
ENSG00000122852	SFTPA1	ENSMMUG00000040590		ortholog_many2many
ENSG00000104687	GSR	ENSMMUG00000039030	GSR	ortholog_one2one
ENSG00000264438	RN7SL560P	ENSMMUG00000050920	Metazoa_SRP	ortholog_one2one
ENSG00000160446	ZDHHC12	ENSMMUG00000041713	ZDHHC12	ortholog_one2one
ENSG00000154252	GAL3ST2	ENSMMUG00000016941	GAL3ST2	ortholog_one2one
ENSG00000197361	FBXL22	ENSMMUG00000012116	FBXL22	ortholog_one2one
ENSG00000120727	PAIP2	ENSMMUG00000060205	PAIP2	ortholog_one2one
ENSG00000033800	PIAS1	ENSMMUG00000011699	PIAS1	ortholog_one2one
ENSG00000083782	EPYC	ENSMMUG00000011300	EPYC	ortholog_one2one
ENSG00000115221	ITGB6	ENSMMUG00000002678	ITGB6	ortholog_one2one
ENSG00000160445	ZER1	ENSMMUG00000010870	ZER1	ortholog_one2one
ENSG00000135222	CSN2	ENSMMUG00000004849	CSN2	ortholog_one2one
ENSG00000139329	LUM	ENSMMUG00000016995	LUM	ortholog_one2one
ENSG00000011465	DCN	ENSMMUG00000016997	DCN	ortholog_one2one
ENSG00000157368	IL34	ENSMMUG00000020415	IL34	ortholog_one2one
